"name","id","properties"
"AzureResourceManager.UKSouth2","AzureResourceManager.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureResourceManager.UKWest","AzureResourceManager.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureResourceManager.WestCentralUS","AzureResourceManager.WestCentralUS","@{changeNumber=3; region=westcentralus; regionId=36; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureResourceManager.WestEurope","AzureResourceManager.WestEurope","@{changeNumber=4; region=westeurope; regionId=18; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AzureResourceManager.WestIndia","AzureResourceManager.WestIndia","@{changeNumber=3; region=westindia; regionId=23; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureResourceManager.WestUS","AzureResourceManager.WestUS","@{changeNumber=3; region=westus; regionId=37; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"AzureResourceManager.WestUS2","AzureResourceManager.WestUS2","@{changeNumber=3; region=westus2; regionId=38; platform=Azure; systemService=AzureResourceManager; addressPrefixes=System.Object[]; networkFeatures=}"
"Sql.AustraliaCentral","Sql.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.AustraliaCentral2","Sql.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.AustraliaEast","Sql.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.AustraliaSoutheast","Sql.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.BrazilSouth","Sql.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.BrazilSoutheast","Sql.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.CanadaCentral","Sql.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.CanadaEast","Sql.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.CentralIndia","Sql.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.CentralUS","Sql.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.CentralUSEUAP","Sql.CentralUSEUAP","@{changeNumber=4; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.EastAsia","Sql.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.EastUS","Sql.EastUS","@{changeNumber=3; region=eastus; regionId=32; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.EastUS2","Sql.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.EastUS2EUAP","Sql.EastUS2EUAP","@{changeNumber=4; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.EastUS2Stage","Sql.EastUS2Stage","@{changeNumber=1; region=eastus2; regionId=33; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.FranceCentral","Sql.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.FranceSouth","Sql.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.GermanyNorth","Sql.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.GermanyWestCentral","Sql.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.JapanEast","Sql.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.JapanWest","Sql.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.KoreaCentral","Sql.KoreaCentral","@{changeNumber=3; region=koreacentral; regionId=26; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.KoreaSouth","Sql.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.NorthCentralUS","Sql.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.NorthCentralUSStage","Sql.NorthCentralUSStage","@{changeNumber=1; region=northcentralus; regionId=34; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.NorthEurope","Sql.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.NorwayEast","Sql.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.NorwayWest","Sql.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SouthAfricaNorth","Sql.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SouthAfricaWest","Sql.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SouthCentralUS","Sql.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SouthIndia","Sql.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SoutheastAsia","Sql.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SwitzerlandNorth","Sql.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.SwitzerlandWest","Sql.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.UAECentral","Sql.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.UAENorth","Sql.UAENorth","@{changeNumber=3; region=uaenorth; regionId=60; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.UKNorth","Sql.UKNorth","@{changeNumber=1; region=uknorth; regionId=29; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.UKSouth","Sql.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.UKSouth2","Sql.UKSouth2","@{changeNumber=1; region=uksouth2; regionId=30; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=}"
"Sql.UKWest","Sql.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.WestCentralUS","Sql.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.WestEurope","Sql.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.WestIndia","Sql.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.WestUS","Sql.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"Sql.WestUS2","Sql.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=AzureSQL; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.AustraliaCentral","ServiceBus.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.AustraliaCentral2","ServiceBus.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.AustraliaEast","ServiceBus.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.AustraliaSoutheast","ServiceBus.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.BrazilSouth","ServiceBus.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.BrazilSoutheast","ServiceBus.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.CanadaCentral","ServiceBus.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.CanadaEast","ServiceBus.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.CentralIndia","ServiceBus.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.CentralUS","ServiceBus.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.CentralUSEUAP","ServiceBus.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.EastAsia","ServiceBus.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.EastUS","ServiceBus.EastUS","@{changeNumber=3; region=eastus; regionId=32; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.EastUS2","ServiceBus.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.EastUS2EUAP","ServiceBus.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.FranceCentral","ServiceBus.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.FranceSouth","ServiceBus.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.GermanyNorth","ServiceBus.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.GermanyWestCentral","ServiceBus.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.JapanEast","ServiceBus.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.JapanWest","ServiceBus.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.KoreaCentral","ServiceBus.KoreaCentral","@{changeNumber=2; region=koreacentral; regionId=26; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.KoreaSouth","ServiceBus.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.NorthCentralUS","ServiceBus.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ServiceBus.NorthEurope","ServiceBus.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=AzureServiceBus; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
